pdb_id	file	total_sasa_A2
3kpr	/home/op98/protein_design/dataset/PP/PP2/3kpr.ent.pdb	76267.78
3kps	/home/op98/protein_design/dataset/PP/PP2/3kps.ent.pdb	39072.75
3kr3	/home/op98/protein_design/dataset/PP/PP2/3kr3.ent.pdb	22127.96
3kuc	/home/op98/protein_design/dataset/PP/PP2/3kuc.ent.pdb	12397.04
3kud	/home/op98/protein_design/dataset/PP/PP2/3kud.ent.pdb	12067.67
3kv4	/home/op98/protein_design/dataset/PP/PP2/3kv4.ent.pdb	20748.96
3kw5	/home/op98/protein_design/dataset/PP/PP2/3kw5.ent.pdb	14349.66
3kxf	/home/op98/protein_design/dataset/PP/PP2/3kxf.ent.pdb	154735.40
3kyi	/home/op98/protein_design/dataset/PP/PP2/3kyi.ent.pdb	11766.59
3kz0	/home/op98/protein_design/dataset/PP/PP2/3kz0.ent.pdb	16790.76
3kz1	/home/op98/protein_design/dataset/PP/PP2/3kz1.ent.pdb	54006.96
3l33	/home/op98/protein_design/dataset/PP/PP2/3l33.ent.pdb	46360.55
3l5n	/home/op98/protein_design/dataset/PP/PP2/3l5n.ent.pdb	76367.30
3l5w	/home/op98/protein_design/dataset/PP/PP2/3l5w.ent.pdb	48334.05
3l5x	/home/op98/protein_design/dataset/PP/PP2/3l5x.ent.pdb	24732.70
3l89	/home/op98/protein_design/dataset/PP/PP2/3l89.ent.pdb	156341.21
3l95	/home/op98/protein_design/dataset/PP/PP2/3l95.ent.pdb	56241.01
3l9j	/home/op98/protein_design/dataset/PP/PP2/3l9j.ent.pdb	13929.51
3laq	/home/op98/protein_design/dataset/PP/PP2/3laq.ent.pdb	37858.50
3lb6	/home/op98/protein_design/dataset/PP/PP2/3lb6.ent.pdb	38761.23
3lb8	/home/op98/protein_design/dataset/PP/PP2/3lb8.ent.pdb	45491.14
3lbx	/home/op98/protein_design/dataset/PP/PP2/3lbx.ent.pdb	22409.33
3lev	/home/op98/protein_design/dataset/PP/PP2/3lev.ent.pdb	30077.13
3lh2	/home/op98/protein_design/dataset/PP/PP2/3lh2.ent.pdb	50879.91
3lhp	/home/op98/protein_design/dataset/PP/PP2/3lhp.ent.pdb	32748.52
3lk2	/home/op98/protein_design/dataset/PP/PP2/3lk2.ent.pdb	24983.85
3lk3	/home/op98/protein_design/dataset/PP/PP2/3lk3.ent.pdb	24730.77
3lk4	/home/op98/protein_design/dataset/PP/PP2/3lk4.ent.pdb	275017.97
3lms	/home/op98/protein_design/dataset/PP/PP2/3lms.ent.pdb	15552.36
3lqa	/home/op98/protein_design/dataset/PP/PP2/3lqa.ent.pdb	43115.29
3m0a	/home/op98/protein_design/dataset/PP/PP2/3m0a.ent.pdb	14274.68
3m18	/home/op98/protein_design/dataset/PP/PP2/3m18.ent.pdb	16221.54
3m63	/home/op98/protein_design/dataset/PP/PP2/3m63.ent.pdb	50520.86
3m9d	/home/op98/protein_design/dataset/PP/PP2/3m9d.ent.pdb	136411.21
3ma2	/home/op98/protein_design/dataset/PP/PP2/3ma2.ent.pdb	26454.36
3ma9	/home/op98/protein_design/dataset/PP/PP2/3ma9.ent.pdb	28929.64
3mac	/home/op98/protein_design/dataset/PP/PP2/3mac.ent.pdb	29447.29
3mc0	/home/op98/protein_design/dataset/PP/PP2/3mc0.ent.pdb	30088.02
3mca	/home/op98/protein_design/dataset/PP/PP2/3mca.ent.pdb	36605.11
3me2	/home/op98/protein_design/dataset/PP/PP2/3me2.ent.pdb	18560.46
3mhp	/home/op98/protein_design/dataset/PP/PP2/3mhp.ent.pdb	27789.68
3mj7	/home/op98/protein_design/dataset/PP/PP2/3mj7.ent.pdb	23728.35
3mj9	/home/op98/protein_design/dataset/PP/PP2/3mj9.ent.pdb	30000.72
3mjh	/home/op98/protein_design/dataset/PP/PP2/3mjh.ent.pdb	18967.29
3mv7	/home/op98/protein_design/dataset/PP/PP2/3mv7.ent.pdb	39035.21
3mv8	/home/op98/protein_design/dataset/PP/PP2/3mv8.ent.pdb	39502.38
3mv9	/home/op98/protein_design/dataset/PP/PP2/3mv9.ent.pdb	39676.21
3mxw	/home/op98/protein_design/dataset/PP/PP2/3mxw.ent.pdb	25553.08
3mzg	/home/op98/protein_design/dataset/PP/PP2/3mzg.ent.pdb	20329.04
3mzw	/home/op98/protein_design/dataset/PP/PP2/3mzw.ent.pdb	30571.16
3n00	/home/op98/protein_design/dataset/PP/PP2/3n00.ent.pdb	10148.25
3n06	/home/op98/protein_design/dataset/PP/PP2/3n06.ent.pdb	19927.04
3n0p	/home/op98/protein_design/dataset/PP/PP2/3n0p.ent.pdb	20331.40
3n4i	/home/op98/protein_design/dataset/PP/PP2/3n4i.ent.pdb	16821.03
3n85	/home/op98/protein_design/dataset/PP/PP2/3n85.ent.pdb	49459.42
3ncb	/home/op98/protein_design/dataset/PP/PP2/3ncb.ent.pdb	20484.43
3ncc	/home/op98/protein_design/dataset/PP/PP2/3ncc.ent.pdb	20499.18
3nfp	/home/op98/protein_design/dataset/PP/PP2/3nfp.ent.pdb	57152.41
3ngb	/home/op98/protein_design/dataset/PP/PP2/3ngb.ent.pdb	137372.68
3nh7	/home/op98/protein_design/dataset/PP/PP2/3nh7.ent.pdb	91095.68
3noc	/home/op98/protein_design/dataset/PP/PP2/3noc.ent.pdb	126529.90
3nog	/home/op98/protein_design/dataset/PP/PP2/3nog.ent.pdb	134009.36
3nps	/home/op98/protein_design/dataset/PP/PP2/3nps.ent.pdb	28601.10
3npz	/home/op98/protein_design/dataset/PP/PP2/3npz.ent.pdb	29389.73
3nvn	/home/op98/protein_design/dataset/PP/PP2/3nvn.ent.pdb	38297.31
3nvq	/home/op98/protein_design/dataset/PP/PP2/3nvq.ent.pdb	94064.80
3o34	/home/op98/protein_design/dataset/PP/PP2/3o34.ent.pdb	12094.38
3o40	/home/op98/protein_design/dataset/PP/PP2/3o40.ent.pdb	11251.66
3o43	/home/op98/protein_design/dataset/PP/PP2/3o43.ent.pdb	11292.44
3o4o	/home/op98/protein_design/dataset/PP/PP2/3o4o.ent.pdb	41738.07
3o5t	/home/op98/protein_design/dataset/PP/PP2/3o5t.ent.pdb	17713.90
3o6b	/home/op98/protein_design/dataset/PP/PP2/3o6b.ent.pdb	70445.26
3o6f	/home/op98/protein_design/dataset/PP/PP2/3o6f.ent.pdb	73471.33
3o6q	/home/op98/protein_design/dataset/PP/PP2/3o6q.ent.pdb	17674.00
3o8x	/home/op98/protein_design/dataset/PP/PP2/3o8x.ent.pdb	39506.07
3o9w	/home/op98/protein_design/dataset/PP/PP2/3o9w.ent.pdb	39744.24
3oak	/home/op98/protein_design/dataset/PP/PP2/3oak.ent.pdb	19500.69
3oed	/home/op98/protein_design/dataset/PP/PP2/3oed.ent.pdb	36258.94
3ogo	/home/op98/protein_design/dataset/PP/PP2/3ogo.ent.pdb	61052.64
3ohm	/home/op98/protein_design/dataset/PP/PP2/3ohm.ent.pdb	47660.28
3oiq	/home/op98/protein_design/dataset/PP/PP2/3oiq.ent.pdb	12663.70
3oj2	/home/op98/protein_design/dataset/PP/PP2/3oj2.ent.pdb	31846.99
3ojm	/home/op98/protein_design/dataset/PP/PP2/3ojm.ent.pdb	17681.58
3oky	/home/op98/protein_design/dataset/PP/PP2/3oky.ent.pdb	49654.01
3ol2	/home/op98/protein_design/dataset/PP/PP2/3ol2.ent.pdb	48167.63
3olm	/home/op98/protein_design/dataset/PP/PP2/3olm.ent.pdb	26346.72
3ona	/home/op98/protein_design/dataset/PP/PP2/3ona.ent.pdb	12002.22
3onl	/home/op98/protein_design/dataset/PP/PP2/3onl.ent.pdb	19248.99
3onw	/home/op98/protein_design/dataset/PP/PP2/3onw.ent.pdb	33695.92
3opz	/home/op98/protein_design/dataset/PP/PP2/3opz.ent.pdb	125324.62
3orv	/home/op98/protein_design/dataset/PP/PP2/3orv.ent.pdb	63859.84
3osl	/home/op98/protein_design/dataset/PP/PP2/3osl.ent.pdb	30303.81
3oun	/home/op98/protein_design/dataset/PP/PP2/3oun.ent.pdb	17096.56
3ouw	/home/op98/protein_design/dataset/PP/PP2/3ouw.ent.pdb	23253.76
3oux	/home/op98/protein_design/dataset/PP/PP2/3oux.ent.pdb	24344.71
3owt	/home/op98/protein_design/dataset/PP/PP2/3owt.ent.pdb	17120.94
3oxu	/home/op98/protein_design/dataset/PP/PP2/3oxu.ent.pdb	55892.54
3p0y	/home/op98/protein_design/dataset/PP/PP2/3p0y.ent.pdb	27681.12
3p11	/home/op98/protein_design/dataset/PP/PP2/3p11.ent.pdb	44439.12
3p6z	/home/op98/protein_design/dataset/PP/PP2/3p6z.ent.pdb	26993.51
3p71	/home/op98/protein_design/dataset/PP/PP2/3p71.ent.pdb	25329.27
3p8m	/home/op98/protein_design/dataset/PP/PP2/3p8m.ent.pdb	13177.51
3p92	/home/op98/protein_design/dataset/PP/PP2/3p92.ent.pdb	12468.09
3p95	/home/op98/protein_design/dataset/PP/PP2/3p95.ent.pdb	12236.43
3p9w	/home/op98/protein_design/dataset/PP/PP2/3p9w.ent.pdb	41845.06
3pbp	/home/op98/protein_design/dataset/PP/PP2/3pbp.ent.pdb	117180.08
3pl6	/home/op98/protein_design/dataset/PP/PP2/3pl6.ent.pdb	37775.56
3pmh	/home/op98/protein_design/dataset/PP/PP2/3pmh.ent.pdb	27097.86
3pnr	/home/op98/protein_design/dataset/PP/PP2/3pnr.ent.pdb	17158.26
3pp4	/home/op98/protein_design/dataset/PP/PP2/3pp4.ent.pdb	21435.99
3pvm	/home/op98/protein_design/dataset/PP/PP2/3pvm.ent.pdb	267927.96
3q1s	/home/op98/protein_design/dataset/PP/PP2/3q1s.ent.pdb	26324.91
3q3g	/home/op98/protein_design/dataset/PP/PP2/3q3g.ent.pdb	107813.02
3q4f	/home/op98/protein_design/dataset/PP/PP2/3q4f.ent.pdb	75231.54
3q9n	/home/op98/protein_design/dataset/PP/PP2/3q9n.ent.pdb	27767.44
3q9u	/home/op98/protein_design/dataset/PP/PP2/3q9u.ent.pdb	28475.78
3qbq	/home/op98/protein_design/dataset/PP/PP2/3qbq.ent.pdb	33938.64
3qbr	/home/op98/protein_design/dataset/PP/PP2/3qbr.ent.pdb	18468.04
3qbt	/home/op98/protein_design/dataset/PP/PP2/3qbt.ent.pdb	59577.65
3qbv	/home/op98/protein_design/dataset/PP/PP2/3qbv.ent.pdb	48219.69
3qc8	/home/op98/protein_design/dataset/PP/PP2/3qc8.ent.pdb	12865.28
3qdg	/home/op98/protein_design/dataset/PP/PP2/3qdg.ent.pdb	38469.56
3qdj	/home/op98/protein_design/dataset/PP/PP2/3qdj.ent.pdb	38641.94
3qdm	/home/op98/protein_design/dataset/PP/PP2/3qdm.ent.pdb	39353.05
3qeq	/home/op98/protein_design/dataset/PP/PP2/3qeq.ent.pdb	39263.72
3qht	/home/op98/protein_design/dataset/PP/PP2/3qht.ent.pdb	17337.09
3qhy	/home/op98/protein_design/dataset/PP/PP2/3qhy.ent.pdb	19601.48
3qi2	/home/op98/protein_design/dataset/PP/PP2/3qi2.ent.pdb	33302.10
3qib	/home/op98/protein_design/dataset/PP/PP2/3qib.ent.pdb	35516.71
3qiu	/home/op98/protein_design/dataset/PP/PP2/3qiu.ent.pdb	35630.67
3qiw	/home/op98/protein_design/dataset/PP/PP2/3qiw.ent.pdb	35308.61
3qlu	/home/op98/protein_design/dataset/PP/PP2/3qlu.ent.pdb	61989.52
3qml	/home/op98/protein_design/dataset/PP/PP2/3qml.ent.pdb	58683.46
3qq8	/home/op98/protein_design/dataset/PP/PP2/3qq8.ent.pdb	13630.41
3qs7	/home/op98/protein_design/dataset/PP/PP2/3qs7.ent.pdb	79844.26
3qsk	/home/op98/protein_design/dataset/PP/PP2/3qsk.ent.pdb	12163.17
3qt2	/home/op98/protein_design/dataset/PP/PP2/3qt2.ent.pdb	54645.01
3qtl	/home/op98/protein_design/dataset/PP/PP2/3qtl.ent.pdb	30575.86
3qux	/home/op98/protein_design/dataset/PP/PP2/3qux.ent.pdb	39419.21
3quy	/home/op98/protein_design/dataset/PP/PP2/3quy.ent.pdb	37555.58
3quz	/home/op98/protein_design/dataset/PP/PP2/3quz.ent.pdb	39725.29
3qwo	/home/op98/protein_design/dataset/PP/PP2/3qwo.ent.pdb	41013.40
3qwq	/home/op98/protein_design/dataset/PP/PP2/3qwq.ent.pdb	35386.05
3qwr	/home/op98/protein_design/dataset/PP/PP2/3qwr.ent.pdb	25949.83
3r0l	/home/op98/protein_design/dataset/PP/PP2/3r0l.ent.pdb	9747.30
3r1g	/home/op98/protein_design/dataset/PP/PP2/3r1g.ent.pdb	34241.98
3r2x	/home/op98/protein_design/dataset/PP/PP2/3r2x.ent.pdb	27679.49
3r4d	/home/op98/protein_design/dataset/PP/PP2/3r4d.ent.pdb	42868.47
3r85	/home/op98/protein_design/dataset/PP/PP2/3r85.ent.pdb	29989.59
3r9a	/home/op98/protein_design/dataset/PP/PP2/3r9a.ent.pdb	51376.99
3rbb	/home/op98/protein_design/dataset/PP/PP2/3rbb.ent.pdb	21125.32
3rdt	/home/op98/protein_design/dataset/PP/PP2/3rdt.ent.pdb	36474.10
3rdz	/home/op98/protein_design/dataset/PP/PP2/3rdz.ent.pdb	23867.65
3rea	/home/op98/protein_design/dataset/PP/PP2/3rea.ent.pdb	20612.53
3reb	/home/op98/protein_design/dataset/PP/PP2/3reb.ent.pdb	19389.87
3rgf	/home/op98/protein_design/dataset/PP/PP2/3rgf.ent.pdb	29257.50
3rgv	/home/op98/protein_design/dataset/PP/PP2/3rgv.ent.pdb	39086.77
3rk3	/home/op98/protein_design/dataset/PP/PP2/3rk3.ent.pdb	18321.49
3rkd	/home/op98/protein_design/dataset/PP/PP2/3rkd.ent.pdb	49295.73
3ro2	/home/op98/protein_design/dataset/PP/PP2/3ro2.ent.pdb	16615.97
3rpg	/home/op98/protein_design/dataset/PP/PP2/3rpg.ent.pdb	18234.10
3rt0	/home/op98/protein_design/dataset/PP/PP2/3rt0.ent.pdb	43906.78
3rtq	/home/op98/protein_design/dataset/PP/PP2/3rtq.ent.pdb	38694.13
3ru8	/home/op98/protein_design/dataset/PP/PP2/3ru8.ent.pdb	30125.66
3rug	/home/op98/protein_design/dataset/PP/PP2/3rug.ent.pdb	75773.85
3rvv	/home/op98/protein_design/dataset/PP/PP2/3rvv.ent.pdb	28672.65
3rvw	/home/op98/protein_design/dataset/PP/PP2/3rvw.ent.pdb	28931.26
3ry6	/home/op98/protein_design/dataset/PP/PP2/3ry6.ent.pdb	32619.60
3rzc	/home/op98/protein_design/dataset/PP/PP2/3rzc.ent.pdb	39172.68
3rzw	/home/op98/protein_design/dataset/PP/PP2/3rzw.ent.pdb	18247.06
3s2k	/home/op98/protein_design/dataset/PP/PP2/3s2k.ent.pdb	54919.35
3s4s	/home/op98/protein_design/dataset/PP/PP2/3s4s.ent.pdb	51565.54
3s5l	/home/op98/protein_design/dataset/PP/PP2/3s5l.ent.pdb	52901.33
3s8v	/home/op98/protein_design/dataset/PP/PP2/3s8v.ent.pdb	53333.44
3scm	/home/op98/protein_design/dataset/PP/PP2/3scm.ent.pdb	40598.68
3sda	/home/op98/protein_design/dataset/PP/PP2/3sda.ent.pdb	41379.78
3sdc	/home/op98/protein_design/dataset/PP/PP2/3sdc.ent.pdb	40335.54
3sdd	/home/op98/protein_design/dataset/PP/PP2/3sdd.ent.pdb	40557.15
3sdy	/home/op98/protein_design/dataset/PP/PP2/3sdy.ent.pdb	41955.22
3sf4	/home/op98/protein_design/dataset/PP/PP2/3sf4.ent.pdb	53673.66
3sgb	/home/op98/protein_design/dataset/PP/PP2/3sgb.ent.pdb	9810.36
3sgk	/home/op98/protein_design/dataset/PP/PP2/3sgk.ent.pdb	30309.86
3sip	/home/op98/protein_design/dataset/PP/PP2/3sip.ent.pdb	30665.97
3sja	/home/op98/protein_design/dataset/PP/PP2/3sja.ent.pdb	101819.01
3sjd	/home/op98/protein_design/dataset/PP/PP2/3sjd.ent.pdb	47359.82
3sjh	/home/op98/protein_design/dataset/PP/PP2/3sjh.ent.pdb	17564.09
3sjv	/home/op98/protein_design/dataset/PP/PP2/3sjv.ent.pdb	155441.35
3skj	/home/op98/protein_design/dataset/PP/PP2/3skj.ent.pdb	52376.92
3sku	/home/op98/protein_design/dataset/PP/PP2/3sku.ent.pdb	61063.54
3so3	/home/op98/protein_design/dataset/PP/PP2/3so3.ent.pdb	27862.28
3sqo	/home/op98/protein_design/dataset/PP/PP2/3sqo.ent.pdb	43801.12
3sri	/home/op98/protein_design/dataset/PP/PP2/3sri.ent.pdb	14203.50
3ssb	/home/op98/protein_design/dataset/PP/PP2/3ssb.ent.pdb	30553.09
3sua	/home/op98/protein_design/dataset/PP/PP2/3sua.ent.pdb	95083.08
3swp	/home/op98/protein_design/dataset/PP/PP2/3swp.ent.pdb	33587.08
3syn	/home/op98/protein_design/dataset/PP/PP2/3syn.ent.pdb	46598.07
3t04	/home/op98/protein_design/dataset/PP/PP2/3t04.ent.pdb	11149.45
3t0y	/home/op98/protein_design/dataset/PP/PP2/3t0y.ent.pdb	15197.21
3t1q	/home/op98/protein_design/dataset/PP/PP2/3t1q.ent.pdb	20198.25
3t2n	/home/op98/protein_design/dataset/PP/PP2/3t2n.ent.pdb	64367.63
3t4a	/home/op98/protein_design/dataset/PP/PP2/3t4a.ent.pdb	107584.25
3t6g	/home/op98/protein_design/dataset/PP/PP2/3t6g.ent.pdb	38974.15
3tac	/home/op98/protein_design/dataset/PP/PP2/3tac.ent.pdb	28336.27
3tei	/home/op98/protein_design/dataset/PP/PP2/3tei.ent.pdb	17210.99
3tg1	/home/op98/protein_design/dataset/PP/PP2/3tg1.ent.pdb	23167.61
3tgk	/home/op98/protein_design/dataset/PP/PP2/3tgk.ent.pdb	12070.10
3thm	/home/op98/protein_design/dataset/PP/PP2/3thm.ent.pdb	24247.07
3tje	/home/op98/protein_design/dataset/PP/PP2/3tje.ent.pdb	25688.50
3tjz	/home/op98/protein_design/dataset/PP/PP2/3tjz.ent.pdb	50768.59
3tkl	/home/op98/protein_design/dataset/PP/PP2/3tkl.ent.pdb	19016.34
3tl8	/home/op98/protein_design/dataset/PP/PP2/3tl8.ent.pdb	71504.87
3tn0	/home/op98/protein_design/dataset/PP/PP2/3tn0.ent.pdb	40787.71
3tnf	/home/op98/protein_design/dataset/PP/PP2/3tnf.ent.pdb	30161.58
3to4	/home/op98/protein_design/dataset/PP/PP2/3to4.ent.pdb	39527.17
3tq7	/home/op98/protein_design/dataset/PP/PP2/3tq7.ent.pdb	14497.27
3tsr	/home/op98/protein_design/dataset/PP/PP2/3tsr.ent.pdb	83619.62
3tu3	/home/op98/protein_design/dataset/PP/PP2/3tu3.ent.pdb	31858.49
3tvj	/home/op98/protein_design/dataset/PP/PP2/3tvj.ent.pdb	17105.71
3tvm	/home/op98/protein_design/dataset/PP/PP2/3tvm.ent.pdb	74863.58
3twi	/home/op98/protein_design/dataset/PP/PP2/3twi.ent.pdb	35310.02
3tz1	/home/op98/protein_design/dataset/PP/PP2/3tz1.ent.pdb	6148.62
3u1j	/home/op98/protein_design/dataset/PP/PP2/3u1j.ent.pdb	12588.40
3u43	/home/op98/protein_design/dataset/PP/PP2/3u43.ent.pdb	12430.63
3u82	/home/op98/protein_design/dataset/PP/PP2/3u82.ent.pdb	26932.48
3u8x	/home/op98/protein_design/dataset/PP/PP2/3u8x.ent.pdb	35771.17
3u9d	/home/op98/protein_design/dataset/PP/PP2/3u9d.ent.pdb	35484.40
3u9z	/home/op98/protein_design/dataset/PP/PP2/3u9z.ent.pdb	17322.29
3uai	/home/op98/protein_design/dataset/PP/PP2/3uai.ent.pdb	39661.44
3uaj	/home/op98/protein_design/dataset/PP/PP2/3uaj.ent.pdb	76683.11
3uc0	/home/op98/protein_design/dataset/PP/PP2/3uc0.ent.pdb	50370.34
3uez	/home/op98/protein_design/dataset/PP/PP2/3uez.ent.pdb	66622.40
3uir	/home/op98/protein_design/dataset/PP/PP2/3uir.ent.pdb	25101.26
3ujg	/home/op98/protein_design/dataset/PP/PP2/3ujg.ent.pdb	27365.40
3ukw	/home/op98/protein_design/dataset/PP/PP2/3ukw.ent.pdb	19015.24
3ukx	/home/op98/protein_design/dataset/PP/PP2/3ukx.ent.pdb	19307.81
3ukz	/home/op98/protein_design/dataset/PP/PP2/3ukz.ent.pdb	19324.65
3ul0	/home/op98/protein_design/dataset/PP/PP2/3ul0.ent.pdb	19270.29
3ul1	/home/op98/protein_design/dataset/PP/PP2/3ul1.ent.pdb	18990.29
3ul4	/home/op98/protein_design/dataset/PP/PP2/3ul4.ent.pdb	10255.01
3ula	/home/op98/protein_design/dataset/PP/PP2/3ula.ent.pdb	41267.57
3uts	/home/op98/protein_design/dataset/PP/PP2/3uts.ent.pdb	80691.01
3ux9	/home/op98/protein_design/dataset/PP/PP2/3ux9.ent.pdb	30516.25
3uyo	/home/op98/protein_design/dataset/PP/PP2/3uyo.ent.pdb	11087.34
3uyp	/home/op98/protein_design/dataset/PP/PP2/3uyp.ent.pdb	14853.50
3uz0	/home/op98/protein_design/dataset/PP/PP2/3uz0.ent.pdb	26173.72
3uze	/home/op98/protein_design/dataset/PP/PP2/3uze.ent.pdb	28799.82
3uzq	/home/op98/protein_design/dataset/PP/PP2/3uzq.ent.pdb	15034.15
3uzv	/home/op98/protein_design/dataset/PP/PP2/3uzv.ent.pdb	15181.15
3v1c	/home/op98/protein_design/dataset/PP/PP2/3v1c.ent.pdb	6700.71
3v3k	/home/op98/protein_design/dataset/PP/PP2/3v3k.ent.pdb	139575.58
3v4y	/home/op98/protein_design/dataset/PP/PP2/3v4y.ent.pdb	54025.58
3v62	/home/op98/protein_design/dataset/PP/PP2/3v62.ent.pdb	36780.68
3v6b	/home/op98/protein_design/dataset/PP/PP2/3v6b.ent.pdb	16137.32
3v6o	/home/op98/protein_design/dataset/PP/PP2/3v6o.ent.pdb	57083.45
3v6z	/home/op98/protein_design/dataset/PP/PP2/3v6z.ent.pdb	53513.88
3v96	/home/op98/protein_design/dataset/PP/PP2/3v96.ent.pdb	15849.70
3ve0	/home/op98/protein_design/dataset/PP/PP2/3ve0.ent.pdb	39009.68
3vep	/home/op98/protein_design/dataset/PP/PP2/3vep.ent.pdb	27324.73
3vfm	/home/op98/protein_design/dataset/PP/PP2/3vfm.ent.pdb	19507.25
3vfn	/home/op98/protein_design/dataset/PP/PP2/3vfn.ent.pdb	18645.33
3vfo	/home/op98/protein_design/dataset/PP/PP2/3vfo.ent.pdb	19464.41
3vfp	/home/op98/protein_design/dataset/PP/PP2/3vfp.ent.pdb	19546.98
3vfr	/home/op98/protein_design/dataset/PP/PP2/3vfr.ent.pdb	19009.11
3vfs	/home/op98/protein_design/dataset/PP/PP2/3vfs.ent.pdb	19230.47
3vft	/home/op98/protein_design/dataset/PP/PP2/3vft.ent.pdb	19519.24
3vfu	/home/op98/protein_design/dataset/PP/PP2/3vfu.ent.pdb	18918.08
3vfv	/home/op98/protein_design/dataset/PP/PP2/3vfv.ent.pdb	19164.16
3vfw	/home/op98/protein_design/dataset/PP/PP2/3vfw.ent.pdb	19463.76
3vg9	/home/op98/protein_design/dataset/PP/PP2/3vg9.ent.pdb	33866.13
3vh8	/home/op98/protein_design/dataset/PP/PP2/3vh8.ent.pdb	65189.32
3vhx	/home/op98/protein_design/dataset/PP/PP2/3vhx.ent.pdb	50029.28
3vpj	/home/op98/protein_design/dataset/PP/PP2/3vpj.ent.pdb	48888.94
3vux	/home/op98/protein_design/dataset/PP/PP2/3vux.ent.pdb	17733.83
3vv2	/home/op98/protein_design/dataset/PP/PP2/3vv2.ent.pdb	13877.77
3vwj	/home/op98/protein_design/dataset/PP/PP2/3vwj.ent.pdb	37050.94
3vwk	/home/op98/protein_design/dataset/PP/PP2/3vwk.ent.pdb	37881.64
3vxr	/home/op98/protein_design/dataset/PP/PP2/3vxr.ent.pdb	39022.92
3vxs	/home/op98/protein_design/dataset/PP/PP2/3vxs.ent.pdb	39077.53
3vxu	/home/op98/protein_design/dataset/PP/PP2/3vxu.ent.pdb	78232.60
3vyr	/home/op98/protein_design/dataset/PP/PP2/3vyr.ent.pdb	19321.03
3vys	/home/op98/protein_design/dataset/PP/PP2/3vys.ent.pdb	30138.59
3vza	/home/op98/protein_design/dataset/PP/PP2/3vza.ent.pdb	19227.14
3w2d	/home/op98/protein_design/dataset/PP/PP2/3w2d.ent.pdb	29689.89
3w6j	/home/op98/protein_design/dataset/PP/PP2/3w6j.ent.pdb	46870.18
3w8h	/home/op98/protein_design/dataset/PP/PP2/3w8h.ent.pdb	13143.91
3w8i	/home/op98/protein_design/dataset/PP/PP2/3w8i.ent.pdb	13163.45
3w9e	/home/op98/protein_design/dataset/PP/PP2/3w9e.ent.pdb	29082.03
3wa0	/home/op98/protein_design/dataset/PP/PP2/3wa0.ent.pdb	92871.75
3wa5	/home/op98/protein_design/dataset/PP/PP2/3wa5.ent.pdb	22683.82
3wd5	/home/op98/protein_design/dataset/PP/PP2/3wd5.ent.pdb	26221.84
3wdg	/home/op98/protein_design/dataset/PP/PP2/3wdg.ent.pdb	15067.54
3wih	/home/op98/protein_design/dataset/PP/PP2/3wih.ent.pdb	47014.36
3wkn	/home/op98/protein_design/dataset/PP/PP2/3wkn.ent.pdb	99419.51
3wkt	/home/op98/protein_design/dataset/PP/PP2/3wkt.ent.pdb	72252.01
3wn5	/home/op98/protein_design/dataset/PP/PP2/3wn5.ent.pdb	60664.41
3wn7	/home/op98/protein_design/dataset/PP/PP2/3wn7.ent.pdb	25129.45
3wo3	/home/op98/protein_design/dataset/PP/PP2/3wo3.ent.pdb	121650.77
3wo4	/home/op98/protein_design/dataset/PP/PP2/3wo4.ent.pdb	38047.63
3wqb	/home/op98/protein_design/dataset/PP/PP2/3wqb.ent.pdb	25520.44
3wrx	/home/op98/protein_design/dataset/PP/PP2/3wrx.ent.pdb	72279.82
3wry	/home/op98/protein_design/dataset/PP/PP2/3wry.ent.pdb	72239.25
3wwk	/home/op98/protein_design/dataset/PP/PP2/3wwk.ent.pdb	72463.33
3wwn	/home/op98/protein_design/dataset/PP/PP2/3wwn.ent.pdb	15086.09
3wwq	/home/op98/protein_design/dataset/PP/PP2/3wwq.ent.pdb	39006.23
3zet	/home/op98/protein_design/dataset/PP/PP2/3zet.ent.pdb	23807.18
3zeu	/home/op98/protein_design/dataset/PP/PP2/3zeu.ent.pdb	42836.98
3zia	/home/op98/protein_design/dataset/PP/PP2/3zia.ent.pdb	245154.84
3zjy	/home/op98/protein_design/dataset/PP/PP2/3zjy.ent.pdb	152331.36
3zkq	/home/op98/protein_design/dataset/PP/PP2/3zkq.ent.pdb	21061.45
3znz	/home/op98/protein_design/dataset/PP/PP2/3znz.ent.pdb	18074.81
3zo0	/home/op98/protein_design/dataset/PP/PP2/3zo0.ent.pdb	19680.09
3zrz	/home/op98/protein_design/dataset/PP/PP2/3zrz.ent.pdb	11715.55
3zs8	/home/op98/protein_design/dataset/PP/PP2/3zs8.ent.pdb	35547.59
3zs9	/home/op98/protein_design/dataset/PP/PP2/3zs9.ent.pdb	29234.73
3zu7	/home/op98/protein_design/dataset/PP/PP2/3zu7.ent.pdb	22978.81
3zuv	/home/op98/protein_design/dataset/PP/PP2/3zuv.ent.pdb	44949.17
3zv0	/home/op98/protein_design/dataset/PP/PP2/3zv0.ent.pdb	44000.03
3zwh	/home/op98/protein_design/dataset/PP/PP2/3zwh.ent.pdb	12237.71
3zwl	/home/op98/protein_design/dataset/PP/PP2/3zwl.ent.pdb	36208.16
3zwz	/home/op98/protein_design/dataset/PP/PP2/3zwz.ent.pdb	15049.92
3zyi	/home/op98/protein_design/dataset/PP/PP2/3zyi.ent.pdb	32265.57
