pdb_id,file,chains,source
2oor,/home/op98/protein_design/dataset/PP/PP2/2oor.ent.pdb,3,compnd
2otk,/home/op98/protein_design/dataset/PP/PP2/2otk.ent.pdb,3,compnd
2pcb,/home/op98/protein_design/dataset/PP/PP2/2pcb.ent.pdb,3,compnd
2phe,/home/op98/protein_design/dataset/PP/PP2/2phe.ent.pdb,3,compnd
2xqw,/home/op98/protein_design/dataset/PP/PP2/2xqw.ent.pdb,3,compnd
2yvj,/home/op98/protein_design/dataset/PP/PP2/2yvj.ent.pdb,3,compnd
3ay4,/home/op98/protein_design/dataset/PP/PP2/3ay4.ent.pdb,3,compnd
3bik,/home/op98/protein_design/dataset/PP/PP2/3bik.ent.pdb,3,compnd
3ech,/home/op98/protein_design/dataset/PP/PP2/3ech.ent.pdb,3,compnd
3eiq,/home/op98/protein_design/dataset/PP/PP2/3eiq.ent.pdb,3,compnd
3ejj,/home/op98/protein_design/dataset/PP/PP2/3ejj.ent.pdb,3,compnd
3ew3,/home/op98/protein_design/dataset/PP/PP2/3ew3.ent.pdb,3,compnd
3f5c,/home/op98/protein_design/dataset/PP/PP2/3f5c.ent.pdb,3,compnd
3fsh,/home/op98/protein_design/dataset/PP/PP2/3fsh.ent.pdb,3,compnd
3ho5,/home/op98/protein_design/dataset/PP/PP2/3ho5.ent.pdb,3,compnd
3hpw,/home/op98/protein_design/dataset/PP/PP2/3hpw.ent.pdb,3,compnd
3im4,/home/op98/protein_design/dataset/PP/PP2/3im4.ent.pdb,3,compnd
3jvf,/home/op98/protein_design/dataset/PP/PP2/3jvf.ent.pdb,3,compnd
3mhp,/home/op98/protein_design/dataset/PP/PP2/3mhp.ent.pdb,3,compnd
3npz,/home/op98/protein_design/dataset/PP/PP2/3npz.ent.pdb,3,compnd
3onl,/home/op98/protein_design/dataset/PP/PP2/3onl.ent.pdb,3,compnd
3owt,/home/op98/protein_design/dataset/PP/PP2/3owt.ent.pdb,3,compnd
3ry6,/home/op98/protein_design/dataset/PP/PP2/3ry6.ent.pdb,3,compnd
3s2k,/home/op98/protein_design/dataset/PP/PP2/3s2k.ent.pdb,3,compnd
3s8v,/home/op98/protein_design/dataset/PP/PP2/3s8v.ent.pdb,3,compnd
3sgk,/home/op98/protein_design/dataset/PP/PP2/3sgk.ent.pdb,3,compnd
3t1q,/home/op98/protein_design/dataset/PP/PP2/3t1q.ent.pdb,3,compnd
3zwh,/home/op98/protein_design/dataset/PP/PP2/3zwh.ent.pdb,3,compnd
4asw,/home/op98/protein_design/dataset/PP/PP2/4asw.ent.pdb,3,compnd
4ayi,/home/op98/protein_design/dataset/PP/PP2/4ayi.ent.pdb,3,compnd
4bxl,/home/op98/protein_design/dataset/PP/PP2/4bxl.ent.pdb,3,compnd
4dkd,/home/op98/protein_design/dataset/PP/PP2/4dkd.ent.pdb,3,compnd
4hh3,/home/op98/protein_design/dataset/PP/PP2/4hh3.ent.pdb,3,compnd
4hnj,/home/op98/protein_design/dataset/PP/PP2/4hnj.ent.pdb,3,compnd
4ihl,/home/op98/protein_design/dataset/PP/PP2/4ihl.ent.pdb,3,compnd
4jmf,/home/op98/protein_design/dataset/PP/PP2/4jmf.ent.pdb,3,compnd
4kt5,/home/op98/protein_design/dataset/PP/PP2/4kt5.ent.pdb,3,compnd
4ln0,/home/op98/protein_design/dataset/PP/PP2/4ln0.ent.pdb,3,compnd
4lxr,/home/op98/protein_design/dataset/PP/PP2/4lxr.ent.pdb,3,compnd
4n7v,/home/op98/protein_design/dataset/PP/PP2/4n7v.ent.pdb,3,compnd
4pl8,/home/op98/protein_design/dataset/PP/PP2/4pl8.ent.pdb,3,compnd
4ui0,/home/op98/protein_design/dataset/PP/PP2/4ui0.ent.pdb,3,compnd
4w4o,/home/op98/protein_design/dataset/PP/PP2/4w4o.ent.pdb,3,compnd
5a6w,/home/op98/protein_design/dataset/PP/PP2/5a6w.ent.pdb,3,compnd
5bw7,/home/op98/protein_design/dataset/PP/PP2/5bw7.ent.pdb,3,compnd
5d3f,/home/op98/protein_design/dataset/PP/PP2/5d3f.ent.pdb,3,compnd
5fw5,/home/op98/protein_design/dataset/PP/PP2/5fw5.ent.pdb,3,compnd
5h07,/home/op98/protein_design/dataset/PP/PP2/5h07.ent.pdb,3,compnd
5hyc,/home/op98/protein_design/dataset/PP/PP2/5hyc.ent.pdb,3,compnd
5ibw,/home/op98/protein_design/dataset/PP/PP2/5ibw.ent.pdb,3,compnd
5mrv,/home/op98/protein_design/dataset/PP/PP2/5mrv.ent.pdb,3,compnd
5ohp,/home/op98/protein_design/dataset/PP/PP2/5ohp.ent.pdb,3,compnd
5omm,/home/op98/protein_design/dataset/PP/PP2/5omm.ent.pdb,3,compnd
5vu0,/home/op98/protein_design/dataset/PP/PP2/5vu0.ent.pdb,3,compnd
5yc5,/home/op98/protein_design/dataset/PP/PP2/5yc5.ent.pdb,3,compnd
5ydr,/home/op98/protein_design/dataset/PP/PP2/5ydr.ent.pdb,3,compnd
5z78,/home/op98/protein_design/dataset/PP/PP2/5z78.ent.pdb,3,compnd
5zo2,/home/op98/protein_design/dataset/PP/PP2/5zo2.ent.pdb,3,compnd
6asr,/home/op98/protein_design/dataset/PP/PP2/6asr.ent.pdb,3,compnd
6b05,/home/op98/protein_design/dataset/PP/PP2/6b05.ent.pdb,3,compnd
6fto,/home/op98/protein_design/dataset/PP/PP2/6fto.ent.pdb,3,compnd
6g10,/home/op98/protein_design/dataset/PP/PP2/6g10.ent.pdb,3,compnd
6ib8,/home/op98/protein_design/dataset/PP/PP2/6ib8.ent.pdb,3,compnd
6j9l,/home/op98/protein_design/dataset/PP/PP2/6j9l.ent.pdb,3,compnd
6jdj,/home/op98/protein_design/dataset/PP/PP2/6jdj.ent.pdb,3,compnd
6mun,/home/op98/protein_design/dataset/PP/PP2/6mun.ent.pdb,3,compnd
6og4,/home/op98/protein_design/dataset/PP/PP2/6og4.ent.pdb,3,compnd
1ak4,/home/op98/protein_design/dataset/PP/PP2/1ak4.ent.fixed.pdb,4,compnd
1azz,/home/op98/protein_design/dataset/PP/PP2/1azz.ent.pdb,4,compnd
1cmx,/home/op98/protein_design/dataset/PP/PP2/1cmx.ent.pdb,4,compnd
1dzb,/home/op98/protein_design/dataset/PP/PP2/1dzb.ent.pdb,4,compnd
1e3u,/home/op98/protein_design/dataset/PP/PP2/1e3u.ent.pdb,4,compnd
1e6e,/home/op98/protein_design/dataset/PP/PP2/1e6e.ent.pdb,4,compnd
1eaw,/home/op98/protein_design/dataset/PP/PP2/1eaw.ent.pdb,4,compnd
1efn,/home/op98/protein_design/dataset/PP/PP2/1efn.ent.pdb,4,compnd
1ezs,/home/op98/protein_design/dataset/PP/PP2/1ezs.ent.pdb,4,compnd
1ezu,/home/op98/protein_design/dataset/PP/PP2/1ezu.ent.pdb,4,compnd
1ffw,/home/op98/protein_design/dataset/PP/PP2/1ffw.ent.pdb,4,compnd
1flt,/home/op98/protein_design/dataset/PP/PP2/1flt.ent.pdb,4,compnd
1gng,/home/op98/protein_design/dataset/PP/PP2/1gng.ent.pdb,4,compnd
1gxd,/home/op98/protein_design/dataset/PP/PP2/1gxd.ent.pdb,4,compnd
1hcf,/home/op98/protein_design/dataset/PP/PP2/1hcf.ent.pdb,4,compnd
1i2m,/home/op98/protein_design/dataset/PP/PP2/1i2m.ent.pdb,4,compnd
1i5k,/home/op98/protein_design/dataset/PP/PP2/1i5k.ent.pdb,4,compnd
1i8l,/home/op98/protein_design/dataset/PP/PP2/1i8l.ent.pdb,4,compnd
1ibr,/home/op98/protein_design/dataset/PP/PP2/1ibr.ent.pdb,4,compnd
1jtg,/home/op98/protein_design/dataset/PP/PP2/1jtg.ent.pdb,4,compnd
1jwh,/home/op98/protein_design/dataset/PP/PP2/1jwh.ent.pdb,4,compnd
1kxv,/home/op98/protein_design/dataset/PP/PP2/1kxv.ent.pdb,4,compnd
1l0x,/home/op98/protein_design/dataset/PP/PP2/1l0x.ent.pdb,4,compnd
1lfd,/home/op98/protein_design/dataset/PP/PP2/1lfd.ent.pdb,4,compnd
1lj2,/home/op98/protein_design/dataset/PP/PP2/1lj2.ent.pdb,4,compnd
1lqs,/home/op98/protein_design/dataset/PP/PP2/1lqs.ent.pdb,4,compnd
1mq8,/home/op98/protein_design/dataset/PP/PP2/1mq8.ent.pdb,4,compnd
1mxe,/home/op98/protein_design/dataset/PP/PP2/1mxe.ent.pdb,4,compnd
1nf3,/home/op98/protein_design/dataset/PP/PP2/1nf3.ent.pdb,4,compnd
1nys,/home/op98/protein_design/dataset/PP/PP2/1nys.ent.pdb,4,compnd
1nyu,/home/op98/protein_design/dataset/PP/PP2/1nyu.ent.pdb,4,compnd
1p27,/home/op98/protein_design/dataset/PP/PP2/1p27.ent.pdb,4,compnd
1p3q,/home/op98/protein_design/dataset/PP/PP2/1p3q.ent.pdb,4,compnd
1pk1,/home/op98/protein_design/dataset/PP/PP2/1pk1.ent.pdb,4,compnd
1psb,/home/op98/protein_design/dataset/PP/PP2/1psb.ent.pdb,4,compnd
1pvh,/home/op98/protein_design/dataset/PP/PP2/1pvh.ent.pdb,4,compnd
1pxv,/home/op98/protein_design/dataset/PP/PP2/1pxv.ent.pdb,4,compnd
1qa9,/home/op98/protein_design/dataset/PP/PP2/1qa9.ent.pdb,4,compnd
1r6q,/home/op98/protein_design/dataset/PP/PP2/1r6q.ent.pdb,4,compnd
1rv6,/home/op98/protein_design/dataset/PP/PP2/1rv6.ent.pdb,4,compnd
1s1q,/home/op98/protein_design/dataset/PP/PP2/1s1q.ent.pdb,4,compnd
1s4y,/home/op98/protein_design/dataset/PP/PP2/1s4y.ent.pdb,4,compnd
1sbb,/home/op98/protein_design/dataset/PP/PP2/1sbb.ent.pdb,4,compnd
1shz,/home/op98/protein_design/dataset/PP/PP2/1shz.ent.pdb,4,compnd
1sv0,/home/op98/protein_design/dataset/PP/PP2/1sv0.ent.pdb,4,compnd
1th1,/home/op98/protein_design/dataset/PP/PP2/1th1.ent.pdb,4,compnd
1ty4,/home/op98/protein_design/dataset/PP/PP2/1ty4.ent.pdb,4,compnd
1uad,/home/op98/protein_design/dataset/PP/PP2/1uad.ent.pdb,4,compnd
1uug,/home/op98/protein_design/dataset/PP/PP2/1uug.ent.pdb,4,compnd
1uuz,/home/op98/protein_design/dataset/PP/PP2/1uuz.ent.pdb,4,compnd
1vpp,/home/op98/protein_design/dataset/PP/PP2/1vpp.ent.pdb,4,compnd
1vrc,/home/op98/protein_design/dataset/PP/PP2/1vrc.ent.pdb,4,compnd
1vyt,/home/op98/protein_design/dataset/PP/PP2/1vyt.ent.pdb,4,compnd
1wve,/home/op98/protein_design/dataset/PP/PP2/1wve.ent.pdb,4,compnd
1x75,/home/op98/protein_design/dataset/PP/PP2/1x75.ent.pdb,4,compnd
1xd3,/home/op98/protein_design/dataset/PP/PP2/1xd3.ent.pdb,4,compnd
1xqh,/home/op98/protein_design/dataset/PP/PP2/1xqh.ent.pdb,4,compnd
1xqs,/home/op98/protein_design/dataset/PP/PP2/1xqs.ent.pdb,4,compnd
1xx9,/home/op98/protein_design/dataset/PP/PP2/1xx9.ent.pdb,4,compnd
1xxd,/home/op98/protein_design/dataset/PP/PP2/1xxd.ent.pdb,4,compnd
1xxf,/home/op98/protein_design/dataset/PP/PP2/1xxf.ent.pdb,4,compnd
1y76,/home/op98/protein_design/dataset/PP/PP2/1y76.ent.pdb,4,compnd
1yd8,/home/op98/protein_design/dataset/PP/PP2/1yd8.ent.pdb,4,compnd
1z0k,/home/op98/protein_design/dataset/PP/PP2/1z0k.ent.pdb,4,compnd
1z7x,/home/op98/protein_design/dataset/PP/PP2/1z7x.ent.pdb,4,compnd
1zc3,/home/op98/protein_design/dataset/PP/PP2/1zc3.ent.pdb,4,compnd
1zc4,/home/op98/protein_design/dataset/PP/PP2/1zc4.ent.pdb,4,compnd
1zr0,/home/op98/protein_design/dataset/PP/PP2/1zr0.ent.pdb,4,compnd
2ajf,/home/op98/protein_design/dataset/PP/PP2/2ajf.ent.pdb,4,compnd
2aw2,/home/op98/protein_design/dataset/PP/PP2/2aw2.ent.pdb,4,compnd
2b10,/home/op98/protein_design/dataset/PP/PP2/2b10.ent.pdb,4,compnd
2b11,/home/op98/protein_design/dataset/PP/PP2/2b11.ent.pdb,4,compnd
2b4j,/home/op98/protein_design/dataset/PP/PP2/2b4j.ent.pdb,4,compnd
2bo9,/home/op98/protein_design/dataset/PP/PP2/2bo9.ent.pdb,4,compnd
2bqz,/home/op98/protein_design/dataset/PP/PP2/2bqz.ent.pdb,4,compnd
2byk,/home/op98/protein_design/dataset/PP/PP2/2byk.ent.pdb,4,compnd
2bym,/home/op98/protein_design/dataset/PP/PP2/2bym.ent.pdb,4,compnd
2c1t,/home/op98/protein_design/dataset/PP/PP2/2c1t.ent.pdb,4,compnd
2c5d,/home/op98/protein_design/dataset/PP/PP2/2c5d.ent.pdb,4,compnd
2efd,/home/op98/protein_design/dataset/PP/PP2/2efd.ent.pdb,4,compnd
2efh,/home/op98/protein_design/dataset/PP/PP2/2efh.ent.pdb,4,compnd
2es4,/home/op98/protein_design/dataset/PP/PP2/2es4.ent.pdb,4,compnd
2f9z,/home/op98/protein_design/dataset/PP/PP2/2f9z.ent.pdb,4,compnd
2fdb,/home/op98/protein_design/dataset/PP/PP2/2fdb.ent.pdb,4,compnd
2fu5,/home/op98/protein_design/dataset/PP/PP2/2fu5.ent.pdb,4,compnd
2g45,/home/op98/protein_design/dataset/PP/PP2/2g45.ent.pdb,4,compnd
2gh0,/home/op98/protein_design/dataset/PP/PP2/2gh0.ent.pdb,4,compnd
2h4m,/home/op98/protein_design/dataset/PP/PP2/2h4m.ent.pdb,4,compnd
2i25,/home/op98/protein_design/dataset/PP/PP2/2i25.ent.pdb,4,compnd
2i32,/home/op98/protein_design/dataset/PP/PP2/2i32.ent.pdb,4,compnd
2ifg,/home/op98/protein_design/dataset/PP/PP2/2ifg.ent.pdb,4,compnd
2ihs,/home/op98/protein_design/dataset/PP/PP2/2ihs.ent.pdb,4,compnd
2ij0,/home/op98/protein_design/dataset/PP/PP2/2ij0.ent.pdb,4,compnd
2iwg,/home/op98/protein_design/dataset/PP/PP2/2iwg.ent.pdb,4,compnd
2iy1,/home/op98/protein_design/dataset/PP/PP2/2iy1.ent.pdb,4,compnd
2j7p,/home/op98/protein_design/dataset/PP/PP2/2j7p.ent.pdb,4,compnd
2j8x,/home/op98/protein_design/dataset/PP/PP2/2j8x.ent.pdb,4,compnd
2jjs,/home/op98/protein_design/dataset/PP/PP2/2jjs.ent.pdb,4,compnd
2jjt,/home/op98/protein_design/dataset/PP/PP2/2jjt.ent.pdb,4,compnd
2jtt,/home/op98/protein_design/dataset/PP/PP2/2jtt.ent.pdb,4,compnd
2k05,/home/op98/protein_design/dataset/PP/PP2/2k05.ent.pdb,4,compnd
2m49,/home/op98/protein_design/dataset/PP/PP2/2m49.ent.pdb,4,compnd
2mak,/home/op98/protein_design/dataset/PP/PP2/2mak.ent.pdb,4,compnd
2mjw,/home/op98/protein_design/dataset/PP/PP2/2mjw.ent.pdb,4,compnd
2nyz,/home/op98/protein_design/dataset/PP/PP2/2nyz.ent.pdb,4,compnd
2o98,/home/op98/protein_design/dataset/PP/PP2/2o98.ent.pdb,4,compnd
2oin,/home/op98/protein_design/dataset/PP/PP2/2oin.ent.pdb,4,compnd
2onl,/home/op98/protein_design/dataset/PP/PP2/2onl.ent.pdb,4,compnd
2ot8,/home/op98/protein_design/dataset/PP/PP2/2ot8.ent.pdb,4,compnd
2p42,/home/op98/protein_design/dataset/PP/PP2/2p42.ent.pdb,4,compnd
2p46,/home/op98/protein_design/dataset/PP/PP2/2p46.ent.pdb,4,compnd
2p4a,/home/op98/protein_design/dataset/PP/PP2/2p4a.ent.pdb,4,compnd
2pcc,/home/op98/protein_design/dataset/PP/PP2/2pcc.ent.pdb,4,compnd
2pkg,/home/op98/protein_design/dataset/PP/PP2/2pkg.ent.pdb,4,compnd
2pms,/home/op98/protein_design/dataset/PP/PP2/2pms.ent.pdb,4,compnd
2pop,/home/op98/protein_design/dataset/PP/PP2/2pop.ent.pdb,4,compnd
2psm,/home/op98/protein_design/dataset/PP/PP2/2psm.ent.pdb,4,compnd
2q0o,/home/op98/protein_design/dataset/PP/PP2/2q0o.ent.pdb,4,compnd
2q5d,/home/op98/protein_design/dataset/PP/PP2/2q5d.ent.pdb,4,compnd
2q7n,/home/op98/protein_design/dataset/PP/PP2/2q7n.ent.pdb,4,compnd
2qej,/home/op98/protein_design/dataset/PP/PP2/2qej.ent.pdb,4,compnd
2qiy,/home/op98/protein_design/dataset/PP/PP2/2qiy.ent.pdb,4,compnd
2qj9,/home/op98/protein_design/dataset/PP/PP2/2qj9.ent.pdb,4,compnd
2qja,/home/op98/protein_design/dataset/PP/PP2/2qja.ent.pdb,4,compnd
2qjb,/home/op98/protein_design/dataset/PP/PP2/2qjb.ent.pdb,4,compnd
2ra3,/home/op98/protein_design/dataset/PP/PP2/2ra3.ent.pdb,4,compnd
2rf9,/home/op98/protein_design/dataset/PP/PP2/2rf9.ent.pdb,4,compnd
2v51,/home/op98/protein_design/dataset/PP/PP2/2v51.ent.pdb,4,compnd
2v5q,/home/op98/protein_design/dataset/PP/PP2/2v5q.ent.pdb,4,compnd
2ve7,/home/op98/protein_design/dataset/PP/PP2/2ve7.ent.pdb,4,compnd
2vof,/home/op98/protein_design/dataset/PP/PP2/2vof.ent.pdb,4,compnd
2w19,/home/op98/protein_design/dataset/PP/PP2/2w19.ent.pdb,4,compnd
2wg3,/home/op98/protein_design/dataset/PP/PP2/2wg3.ent.pdb,4,compnd
2wjv,/home/op98/protein_design/dataset/PP/PP2/2wjv.ent.pdb,4,compnd
2wp0,/home/op98/protein_design/dataset/PP/PP2/2wp0.ent.pdb,4,compnd
2wqz,/home/op98/protein_design/dataset/PP/PP2/2wqz.ent.pdb,4,compnd
2wus,/home/op98/protein_design/dataset/PP/PP2/2wus.ent.pdb,4,compnd
2wy3,/home/op98/protein_design/dataset/PP/PP2/2wy3.ent.pdb,4,compnd
2x2d,/home/op98/protein_design/dataset/PP/PP2/2x2d.ent.pdb,4,compnd
2x9a,/home/op98/protein_design/dataset/PP/PP2/2x9a.ent.pdb,4,compnd
2xa0,/home/op98/protein_design/dataset/PP/PP2/2xa0.ent.pdb,4,compnd
2xb6,/home/op98/protein_design/dataset/PP/PP2/2xb6.ent.pdb,4,compnd
2xbb,/home/op98/protein_design/dataset/PP/PP2/2xbb.ent.pdb,4,compnd
2xdf,/home/op98/protein_design/dataset/PP/PP2/2xdf.ent.pdb,4,compnd
2xns,/home/op98/protein_design/dataset/PP/PP2/2xns.ent.pdb,4,compnd
2xze,/home/op98/protein_design/dataset/PP/PP2/2xze.ent.pdb,4,compnd
2y5b,/home/op98/protein_design/dataset/PP/PP2/2y5b.ent.pdb,4,compnd
2y8s,/home/op98/protein_design/dataset/PP/PP2/2y8s.ent.pdb,4,compnd
2y8t,/home/op98/protein_design/dataset/PP/PP2/2y8t.ent.pdb,4,compnd
2yj1,/home/op98/protein_design/dataset/PP/PP2/2yj1.ent.pdb,4,compnd
2z34,/home/op98/protein_design/dataset/PP/PP2/2z34.ent.pdb,4,compnd
2z3q,/home/op98/protein_design/dataset/PP/PP2/2z3q.ent.pdb,4,compnd
2z8v,/home/op98/protein_design/dataset/PP/PP2/2z8v.ent.pdb,4,compnd
2z8w,/home/op98/protein_design/dataset/PP/PP2/2z8w.ent.pdb,4,compnd
2za4,/home/op98/protein_design/dataset/PP/PP2/2za4.ent.pdb,4,compnd
2zvo,/home/op98/protein_design/dataset/PP/PP2/2zvo.ent.pdb,4,compnd
3a4s,/home/op98/protein_design/dataset/PP/PP2/3a4s.ent.pdb,4,compnd
3bk3,/home/op98/protein_design/dataset/PP/PP2/3bk3.ent.pdb,4,compnd
3bp8,/home/op98/protein_design/dataset/PP/PP2/3bp8.ent.pdb,4,compnd
3brt,/home/op98/protein_design/dataset/PP/PP2/3brt.ent.pdb,4,compnd
3brv,/home/op98/protein_design/dataset/PP/PP2/3brv.ent.pdb,4,compnd
3bx1,/home/op98/protein_design/dataset/PP/PP2/3bx1.ent.pdb,4,compnd
3c4m,/home/op98/protein_design/dataset/PP/PP2/3c4m.ent.pdb,4,compnd
3c66,/home/op98/protein_design/dataset/PP/PP2/3c66.ent.pdb,4,compnd
3c9a,/home/op98/protein_design/dataset/PP/PP2/3c9a.ent.pdb,4,compnd
3cqx,/home/op98/protein_design/dataset/PP/PP2/3cqx.ent.pdb,4,compnd
3crk,/home/op98/protein_design/dataset/PP/PP2/3crk.ent.pdb,4,compnd
3d1m,/home/op98/protein_design/dataset/PP/PP2/3d1m.ent.pdb,4,compnd
3d5r,/home/op98/protein_design/dataset/PP/PP2/3d5r.ent.pdb,4,compnd
3d5s,/home/op98/protein_design/dataset/PP/PP2/3d5s.ent.pdb,4,compnd
3d7u,/home/op98/protein_design/dataset/PP/PP2/3d7u.ent.pdb,4,compnd
3di2,/home/op98/protein_design/dataset/PP/PP2/3di2.ent.pdb,4,compnd
3dvu,/home/op98/protein_design/dataset/PP/PP2/3dvu.ent.pdb,4,compnd
3dxc,/home/op98/protein_design/dataset/PP/PP2/3dxc.ent.pdb,4,compnd
3dxd,/home/op98/protein_design/dataset/PP/PP2/3dxd.ent.pdb,4,compnd
3dxe,/home/op98/protein_design/dataset/PP/PP2/3dxe.ent.pdb,4,compnd
3e2k,/home/op98/protein_design/dataset/PP/PP2/3e2k.ent.pdb,4,compnd
3e2l,/home/op98/protein_design/dataset/PP/PP2/3e2l.ent.pdb,4,compnd
3eg5,/home/op98/protein_design/dataset/PP/PP2/3eg5.ent.pdb,4,compnd
3egg,/home/op98/protein_design/dataset/PP/PP2/3egg.ent.pdb,4,compnd
3ehu,/home/op98/protein_design/dataset/PP/PP2/3ehu.ent.pdb,4,compnd
3ejh,/home/op98/protein_design/dataset/PP/PP2/3ejh.ent.pdb,4,compnd
3ff7,/home/op98/protein_design/dataset/PP/PP2/3ff7.ent.pdb,4,compnd
3ff8,/home/op98/protein_design/dataset/PP/PP2/3ff8.ent.pdb,4,compnd
3fie,/home/op98/protein_design/dataset/PP/PP2/3fie.ent.pdb,4,compnd
3fxd,/home/op98/protein_design/dataset/PP/PP2/3fxd.ent.pdb,4,compnd
3g7z,/home/op98/protein_design/dataset/PP/PP2/3g7z.ent.pdb,4,compnd
3g9v,/home/op98/protein_design/dataset/PP/PP2/3g9v.ent.pdb,4,compnd
3g9w,/home/op98/protein_design/dataset/PP/PP2/3g9w.ent.pdb,4,compnd
3gj4,/home/op98/protein_design/dataset/PP/PP2/3gj4.ent.pdb,4,compnd
3gj5,/home/op98/protein_design/dataset/PP/PP2/3gj5.ent.pdb,4,compnd
3gj7,/home/op98/protein_design/dataset/PP/PP2/3gj7.ent.pdb,4,compnd
3gj8,/home/op98/protein_design/dataset/PP/PP2/3gj8.ent.pdb,4,compnd
3gmw,/home/op98/protein_design/dataset/PP/PP2/3gmw.ent.pdb,4,compnd
3gs2,/home/op98/protein_design/dataset/PP/PP2/3gs2.ent.pdb,4,compnd
3h2u,/home/op98/protein_design/dataset/PP/PP2/3h2u.ent.pdb,4,compnd
3hcu,/home/op98/protein_design/dataset/PP/PP2/3hcu.ent.pdb,4,compnd
3hh2,/home/op98/protein_design/dataset/PP/PP2/3hh2.ent.pdb,4,compnd
3ia3,/home/op98/protein_design/dataset/PP/PP2/3ia3.ent.pdb,4,compnd
3ifq,/home/op98/protein_design/dataset/PP/PP2/3ifq.ent.pdb,4,compnd
3inb,/home/op98/protein_design/dataset/PP/PP2/3inb.ent.pdb,4,compnd
3k2m,/home/op98/protein_design/dataset/PP/PP2/3k2m.ent.pdb,4,compnd
3k75,/home/op98/protein_design/dataset/PP/PP2/3k75.ent.pdb,4,compnd
3k9m,/home/op98/protein_design/dataset/PP/PP2/3k9m.ent.pdb,4,compnd
3kbt,/home/op98/protein_design/dataset/PP/PP2/3kbt.ent.pdb,4,compnd
3kls,/home/op98/protein_design/dataset/PP/PP2/3kls.ent.pdb,4,compnd
3kz0,/home/op98/protein_design/dataset/PP/PP2/3kz0.ent.pdb,4,compnd
3kz1,/home/op98/protein_design/dataset/PP/PP2/3kz1.ent.pdb,4,compnd
3laq,/home/op98/protein_design/dataset/PP/PP2/3laq.ent.pdb,4,compnd
3lb8,/home/op98/protein_design/dataset/PP/PP2/3lb8.ent.pdb,4,compnd
3m0a,/home/op98/protein_design/dataset/PP/PP2/3m0a.ent.pdb,4,compnd
3ma2,/home/op98/protein_design/dataset/PP/PP2/3ma2.ent.pdb,4,compnd
3mc0,/home/op98/protein_design/dataset/PP/PP2/3mc0.ent.pdb,4,compnd
3mjh,/home/op98/protein_design/dataset/PP/PP2/3mjh.ent.pdb,4,compnd
3nvq,/home/op98/protein_design/dataset/PP/PP2/3nvq.ent.pdb,4,compnd
3o6q,/home/op98/protein_design/dataset/PP/PP2/3o6q.ent.pdb,4,compnd
3oak,/home/op98/protein_design/dataset/PP/PP2/3oak.ent.pdb,4,compnd
3oed,/home/op98/protein_design/dataset/PP/PP2/3oed.ent.pdb,4,compnd
3oj2,/home/op98/protein_design/dataset/PP/PP2/3oj2.ent.pdb,4,compnd
3onw,/home/op98/protein_design/dataset/PP/PP2/3onw.ent.pdb,4,compnd
3osl,/home/op98/protein_design/dataset/PP/PP2/3osl.ent.pdb,4,compnd
3pvm,/home/op98/protein_design/dataset/PP/PP2/3pvm.ent.pdb,4,compnd
3q9n,/home/op98/protein_design/dataset/PP/PP2/3q9n.ent.pdb,4,compnd
3q9u,/home/op98/protein_design/dataset/PP/PP2/3q9u.ent.pdb,4,compnd
3qbq,/home/op98/protein_design/dataset/PP/PP2/3qbq.ent.pdb,4,compnd
3qbr,/home/op98/protein_design/dataset/PP/PP2/3qbr.ent.pdb,4,compnd
3qbv,/home/op98/protein_design/dataset/PP/PP2/3qbv.ent.pdb,4,compnd
3qht,/home/op98/protein_design/dataset/PP/PP2/3qht.ent.pdb,4,compnd
3qi2,/home/op98/protein_design/dataset/PP/PP2/3qi2.ent.pdb,4,compnd
3qlu,/home/op98/protein_design/dataset/PP/PP2/3qlu.ent.pdb,4,compnd
3qml,/home/op98/protein_design/dataset/PP/PP2/3qml.ent.pdb,4,compnd
3r4d,/home/op98/protein_design/dataset/PP/PP2/3r4d.ent.pdb,4,compnd
3r9a,/home/op98/protein_design/dataset/PP/PP2/3r9a.ent.pdb,4,compnd
3rbb,/home/op98/protein_design/dataset/PP/PP2/3rbb.ent.pdb,4,compnd
3rdz,/home/op98/protein_design/dataset/PP/PP2/3rdz.ent.pdb,4,compnd
3rea,/home/op98/protein_design/dataset/PP/PP2/3rea.ent.pdb,4,compnd
3reb,/home/op98/protein_design/dataset/PP/PP2/3reb.ent.pdb,4,compnd
3rt0,/home/op98/protein_design/dataset/PP/PP2/3rt0.ent.pdb,4,compnd
3rzw,/home/op98/protein_design/dataset/PP/PP2/3rzw.ent.pdb,4,compnd
3t0y,/home/op98/protein_design/dataset/PP/PP2/3t0y.ent.pdb,4,compnd
3t6g,/home/op98/protein_design/dataset/PP/PP2/3t6g.ent.pdb,4,compnd
3u8x,/home/op98/protein_design/dataset/PP/PP2/3u8x.ent.pdb,4,compnd
3u9d,/home/op98/protein_design/dataset/PP/PP2/3u9d.ent.pdb,4,compnd
3uir,/home/op98/protein_design/dataset/PP/PP2/3uir.ent.pdb,4,compnd
3ula,/home/op98/protein_design/dataset/PP/PP2/3ula.ent.pdb,4,compnd
3ux9,/home/op98/protein_design/dataset/PP/PP2/3ux9.ent.pdb,4,compnd
3uz0,/home/op98/protein_design/dataset/PP/PP2/3uz0.ent.pdb,4,compnd
